country.name,country.iso,region,entities,eu.member,text.category,text.type,source.name,source.link,start.year,end.year,start.date,end.date,complete,retrieval.way,file.type,primary.secondary,storage,archive,init.source,scientific,source.type,meta.vars,organization.name.av,annot.av,codebook.av,vars,analysis.type,full.text.av,text.ready,corpus.type,registration,free.access,copyright,copyright.owner,notes,,,,,,,
"European Union, Austria, Belgium, Bulgaria, Croatia, Cyprus, Czech Republic, Denmark, Estonia, Finland, France, Germany, Greece, Hungary, Ireland, Italy, Latvia, Lithuania, Luxembourg, Malta, Netherlands, Poland, Portugal, Romania, Slovakia, Slovenia, Spain, Sweden"", United Kingdom","EU, AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GB, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK",supranational,"EU: PES, ALDE, EPP, GREEN-EFA, GUE-NGL, UEN, NI, ECR, EFDD; DK: SF, SD, RV, V, KF, Siumut, FP, FB (Folkebevægelsen Mod EU), CD, JuBe (JuniBevægelsen), DF; BE: sp.a, PS, openVLD, CD&V, N-VA, FDF-RW, ECOLO, groen!, FDF, cdH, VB, FDF-PRL, PRL-FDF-MCC, FN, SPIRIT, MR, LDD, PSC; NL: PPR, CPN, PvdA, D'66, SGP, GPV, CU-SGP, RPF, Regenboog, SP, GL, VVD, CDA, LPF, ET (Europa Transparent), PVV, PvdD; LU: LSAP/POSL, DP/PD, CSV/PCS, Dei Greng/Les Verts, ADR; FR: PCF, PS, RPR, RPR-UDF, CPNT, PRG, MDC (Mouvement Républicain et Citoyen), FN, RPF, Les Verts, LO (Lutte Ouvrière), LCR (Ligue Communiste Révolutionnaire), Nouvelle UDF, UMP, TSR (Le terre sinon rien), FDG, MPF, UFCN (Union Française pour la Cohésion Nationale), OAC (L'Ouest au Cœur), N.S. (Nouvelle Solidarité), HZ (Herritarren Zerrenda), EDE (Europe Démocratie Espéranto), PSP (Parti des Socioprofessionnels), DpE (Diversité pour l'Europe), EELV, MoDem-UDI, Libertas, AOM, PS-PRG; IT: PCI, PPI, PSI, FdV, PRC, PDS, Patto Segni, FI, AN, LN, PdCI, Bonino-Pannella, Dem (I Democratici), FdL-PRI, Ulivo, CCD, SVP, Sgarbi, IdV, P-UDEUR, DS-SDI-La Margherita-MRE, UDC, LCA (Lista Comunista e Anticapitalista), PD, SEL (Sinistra, Ecologia e Libertà), Autonomia, M5S, L'Altra Europa; DE: 90/Greens, SPD, FDP, CDU, CSU, FPD, REP, LINKE, ÖDP (Ökologisch-Demokratische Partei), NPD ( Nationaldemokratische Partei Deutschlands), FW ( Freie Wähler), AfD, Piraten, Familie, Die Partei, Tierschutz; GB: Labour, SDLP, Conservatives, LP-SDP (Liberal Party - Social Democratic Party), PC, DUP, UUP, GPEW, LibDems, SNP, UKIP, Respect, SF, BNP; IE: Labour, Fine Gael, Fianna Fail, SP, PD, Greens, SF; GR: KKE, PASOK, SYRIZA, DIKKI, ND, Pola, LAOS, D.P.E. (Demokratiki Perifereiaki Enosi), O.P.-K.P.E. (Oikologoi Prasinoi - Komma Peiraton Elladas), ANEL, ELIA-DI.PA. (Elia Dimokratiki Parataxi), To Potami, XA; ES: PSOE-PSC, CDS, PP, CiU, IU-ICV, PNV/EAJ, ERC, EdlP, EA, Batasuna, BNG, ARM, plEdlP, Los Verdes, CC (Coalición Canaria), Galeusca, CE (Coalición Europea), UPyD, IP (Coalición Izquierda Plural), PE (Coalición Primavera Europea), Podemos, C's, LPD (Coalición Los Pueblos Deciden); PT: PCP, PSD, PP (Partido Popular), PS, PEV, BE, CDU, PSD-PP, MPT ( Partido da Terra); SE: MP, V, SAP, FP, Kd, MSP, CP, JL (Junilistan), PP (Piratpartiet), SD, F! (Feministiskt Initiativ); FI: VL, VAS, SSDP, KK, KESK, RKP/SFP, KD, PS; AT: GRÜNE, SPÖ, FPÖ, LIF, ÖVP, LINKE, HPM (Liste Hans-Peter Martin), NEOS; CY: KOP, AKEL, EDEK, DiKo, DISY; MT: PL, PN; CZ: KSCM, CSSD, SNK-ED (Sdruení Nezávislých a Evropských Demokratu), ODS, US+LiRA+ODA+CZ, KDU-CSL, NEZ (Sdruení Nezávislých a Evropských Demokratu), ANO, Svobodni, TOP09-STAN; EE: SDE, KESK, ER, ResP (Ühendus Vabariigi Eest - Res Publica), ERL, IL (Erakond Isamaaliit), IRL (Isamaa ja Res Publica Liit); HU: MSzP, FiDeSz, SzDSz, MDF, FiDeSz-KDNP, Jobbik, Együtt-PM (Együtt - a Korszakváltók Pártja + Párbeszéd Magyarországért), LMP, DK; LV: ZZS, LC, JL, LPP, TP, TB-LNNK, LKS (Latvijas Krievu Savienība), Saskana, LPP/LC, PS (Pilsoniska Savieniba), Vienotiba, VL-TB/LNNK; LT: LSDP, DP, NS, LiCS, LKDP, PTT, KKSS, LVZS, TS, LLRA-LRS, LRLS, TS-LKD, LLRA/AWPL, LRA-RA; PO: SLD-UP, SDPL (Socjaldemokratcja Polska), UW, PO, PiS, SRP, LPR, PSL, PdP-CL (Porozumienie dla Przyszlosci - Centro Lewica), KNP (Kongres Nowej Prawicy); SK: SDl', KSS, Smer-SD, ANO, KDH, SDKU-DS, SF (Free Forum), LS-HZDS, SMK/MKP, SNS, Most-Hid, SaS, NOVA+KDS+OKS, Ol'aNO; SI: SDS, SD, LDS, Nsi, SLS, Zares, Verjamem, Nsi-SLS, DeSUS; BG: BSP, SK, DPS, GERB, ATAKA, NDSV, RB (Reformatorski Blok), BBZ+VMRO-BND+ZNS+DG; RO: PDL, PNL, PSD+UNPR+PC, PRM, UDMR/RMDSz, PMP; HR: ORaH (Održivi razvoj Hrvatske), LC (Socijaldemokratska Partija Hrvatske + Hrvatska Narodna Stranka – Liberalni Demokrati + Istarski Demokratski Sabor), RC (Hrvatska Demokratska Zajednica + Hrvatska Seljacka Stranka + Hrvatska stranka prava Ante Starcević);",1,Manifesto,Manifesto,European Parliament Elections – Euromanifesto Study (Documents 1979 - 2014),https://search.GESIS.org/research_data/ZA5163,1979,2014,,,1,1,".pdf, .txt",2,4,0,"Schmitt, Hermann, Braun, Daniela, & Popa, Sebastian A. (2021). European Parliament Elections – Euromanifesto Study (Documents 1979 - 2014). GESIS Datenarchiv, Köln. ZA5163 Datenfile Version 1.0.0, https://doi.org/10.4232/1.5163",1,1,"partycode, partyname, election year",1,2,1,NA,0,1,1,0,0,1,1,,,,,,,,,
France,FR,national,"FR: FN, PC(F?), PS, RPR, RPR-UDF, UDF, UMP, Les Verts",1,Manifesto,Manifesto,Comparative Agendas Project/French Policy Agendas Project,https://www.comparativeagendas.net/datasets_codebooks,1981,2007,,,1,1,.csv,2,1,0,"Baumgartner, F., S. Brouard, E. Grossmann, P. Lascoumes, J. Navarro, C. Riou, J. Joly (2009). French Policy Agendas Project.",1,2,"id, party_electionyear, party, year, sentence_id",1,2,1,"original_subtopic, original_majortopic, eu_dummy, subtopic, majortopic",1,1,1,1,0,1,1,,,,,,,,,
Germany,DE,national,"DE: CDU, LINKE, FDP; 90/Greens, PDS, SPD",1,Manifesto,Manifesto,Comparative Agendas Project/German Comparative Agenda,https://www.comparativeagendas.net/datasets_codebooks,1949,2013,,,1,1,.csv,2,1,0,Isabelle Guinaudeau (2015). Documentation on the Coding of German Manifestos. Unpublished - Sciences Po Bordeaux.,1,2,"election_year, party_name, party_id, manifesto_id, sentence_id",1,2,1,"cap_topic, cap_subtopic, header, junk, eu_dummy",1,1,1,1,0,1,1,,,,,,,,,
Spain,ES,national,"ES: PP, PSOE",1,Manifesto,Manifesto,Comparative Agendas Project/Agenda Dynamics in Spain,https://www.comparativeagendas.net/datasets_codebooks,1982,2008,,,0,1,.csv,2,1,0,"Chaqués Bonafont, L., Palau, A. and Baumgartner, F.R. (2015). Agenda Dynamics in Spain. London: Palgrave.",1,2,"id, year, political party",1,2,1,"major topic, subtopic",1,1,1,1,0,1,1,,,,,,,,,
United Kingdom,GB,national,"GB: Conservatives, Labour, LibDems, UKIP",1,Manifesto,Manifesto,Comparative Agendas Project/UK Policy Agendas Project,https://www.comparativeagendas.net/datasets_codebooks,1983,2015,,,0,1,.csv,2,1,0,"Froio, Caterina, Shaun Bevan, and Will Jennings (2017). ""Party mandates and the politics of attention: party platforms, public priorities and the policy agenda in Britain."" Party Politics, 23(6): 692-703.",1,2,"id, year, speechyear",1,2,1,"filter_eu, filter_con, filter_lab, filter_ld, filter_ukip, majortopic, subtopic",1,1,1,1,0,1,1,,,,,,,,,
Austria,AT,national,"AT: SPÖ, ÖVP, FPÖ, GRÜNE BZÖ, TS, LIF",1,Manifesto,Manifesto,AUTNES,https://data.aussda.at/dataset.xhtml?persistentId=doi:10.11587/THIDUU,2002,2002,,,0,1,".dta, .sav",2,3,0,"Müller, Wolfgang C.; Bodlos, Anita; Dolezal, Martin; Eder, Nikolaus; Ennser-Jedenastik, Laurenz; Kaltenegger, Matthias; Meyer, Thomas M.; Praprotnik, Katrin; Winkler, Anna Katharina, 2021, ""AUTNES Content Analysis of Party Manifestos 2002 (SUF edition)"", https://doi.org/10.11587/THIDUU, AUSSDA, V1, UNF:6:a4Sq7qH3IQUbdgVs+D0HBA== [fileUNF]",1,2,"id, sentence_id, manifesto_year, manifesto_party, manifesto_title",1,2,1,"statement, page, subjectactor_organization, subjectactor_name, subjectactor_attributes, predicate, predicate_specialcase, issue, eu_reference, justificaiton_economy, justification_welfare:expansive, justification_welfare:protective, justification_environment, justification_security, justification_education",1,1,1,1,1,1,1,,,,,,,,,
Austria,AT,national,"AT: SPÖ, ÖVP, FPÖ, GRÜNE, BZÖ, TS, LIF, NEOS",1,Manifesto,Manifesto,AUTNES,https://data.aussda.at/dataset.xhtml?persistentId=doi:10.11587/U4DWGK,2008,2008,,,0,1,".dta, .sav",2,3,0,"Müller, Wolfgang C.; Bodlos, Anita; Dolezal, Martin; Eder, Nikolaus; Ennser-Jedenastik, Laurenz; Kaltenegger, Matthias; Meyer, Thomas M.; Praprotnik, Katrin; Winkler, Anna Katharina, 2021, ""AUTNES Content Analysis of Party Manifestos 2008 (SUF edition)"", https://doi.org/10.11587/U4DWGK, AUSSDA, V1, UNF:6:iLiGDE7xtcjqSRvQ4yDTkg== [fileUNF]",1,2,"id, sentence_id, manifesto_year, manifesto_party, manifesto_title",1,2,1,"statement, page, subjectactor_organization, subjectactor_name, subjectactor_attributes, predicate, predicate_specialcase, issue, eu_reference, justificaiton_economy, justification_welfare:expansive, justification_welfare:protective, justification_environment, justification_security, justification_education",1,1,1,1,1,1,1,,,,,,,,,
Austria,AT,national,"AT: SPÖ, ÖVP, FPÖ, GRÜNE, BZÖ, TS, LIF, NEOS",1,Manifesto,Manifesto,AUTNES,https://data.aussda.at/dataset.xhtml?persistentId=doi:10.11587/XJZPCU,2006,2006,,,0,1,".dta, .sav",2,3,0,"Müller, Wolfgang C., Bodlos, Anita, Dolezal, Martin, Eder, Nikolaus, Ennser-Jedenastik, Laurenz, Kaltenegger, Matthias, Meyer, Thomas M., Praprotnik, Katrin, and Winkler, Anna Katharina (2017). AUTNES Content Analysis of Party Manifestos 2006. GESIS Datenarchiv, Köln. ZA6875 Datenfile Version 1.0.0, https://doi.org/10.4232/1.12692.",1,2,"id, sentence_id, manifesto_year, manifesto_party, manifesto_title",1,2,1,"statement, page, subjectactor_organization, subjectactor_name, subjectactor_attributes, predicate, predicate_specialcase, issue, eu_reference, justificaiton_economy, justification_welfare:expansive, justification_welfare:protective, justification_environment, justification_security, justification_education",1,1,1,1,1,1,1,,,,,,,,,
Austria,AT,national,"AT: SPÖ, ÖVP, FPÖ, GRÜNE, BZÖ, TS, LIF, NEOS",1,Manifesto,Manifesto,AUTNES,https://data.aussda.at/dataset.xhtml?persistentId=doi:10.11587/YJT5WA,2013,2013,,,0,1,".dta, .sav",2,3,0,"Müller, Wolfgang C.; Bodlos, Anita; Dolezal, Martin; Eder, Nikolaus; Ennser-Jedenastik, Laurenz; Kaltenegger, Matthias; Meyer, Thomas M.; Praprotnik, Katrin; Winkler, Anna Katharina, 2021, ""AUTNES Content Analysis of Party Manifestos 2013 (SUF edition)"", https://doi.org/10.11587/YJT5WA, AUSSDA, V1, UNF:6:iWOhIDXh6dBFX98LPU4FnA== [fileUNF]",1,2,"id, sentence_id, manifesto_year, manifesto_party, manifesto_title",1,2,1,"statement, page, subjectactor_organization, subjectactor_name, subjectactor_attributes, predicate, predicate_specialcase, issue, eu_reference, justificaiton_economy, justification_welfare:expansive, justification_welfare:protective, justification_environment, justification_security, justification_education",1,1,1,1,1,1,1,,,,,,,,,
Austria,AT,national,"AT: SPÖ, ÖVP, FPÖ, GRÜNE, NEOS, PILZ/JETZT",1,Manifesto,Manifesto,AUTNES,https://data.aussda.at/dataset.xhtml?persistentId=doi:10.11587/9LZSK5,2017,2017,,,0,1,".dta, .sav",2,3,0,"Müller, Wolfgang C.; Bodlos, Anita; Ennser-Jedenastik, Laurenz; Gahn, Christina; Graf, Elisabeth; Haselmayer, Martin; Haudum, Teresa; Huber, Lena Maria; Meyer, Thomas M.; Wurzer, Katharina, 2021, ""AUTNES Content Analysis of Party Manifestos 2017 (SUF edition)"", https://doi.org/10.11587/9LZSK5, AUSSDA, V1, UNF:6:sJ8nnBvgrK1dCf0zHFMfHg== [fileUNF]",1,2,"id, sentence_id, manifesto_year, manifesto_party, manifesto_title",1,2,1,"statement, page, subjectactor_organization, subjectactor_name, subjectactor_attributes, predicate, predicate_specialcase, issue, eu_reference, justificaiton_economy, justification_welfare:expansive, justification_welfare:protective, justification_environment, justification_security, justification_education",1,1,1,1,1,1,1,,,,,,,,,
Austria,AT,national,"AT: SPÖ, ÖVP, FPÖ, GRÜNE, NEOS, FRANK, BZÖ",1,Party Websites,Party Websites,AUTNES,https://search.GESIS.org/research_data/ZA6881,2013,2013,19.08.2013,28.09.2013,0,1,".dta, .sav",2,4,1,"Müller, Wolfgang C., Bodlos, Anita, Dolezal, Martin, Eder, Nikolaus, Ennser-Jedenastik, Laurenz, Kaltenegger, Matthias, Meyer, Thomas M., . . . Winkler, Anna Katharina (2017). AUTNES Content Analysis of Party Websites 2013. GESIS Datenarchiv, Köln. ZA6881 Datenfile Version 1.0.0, https://doi.org/10.4232/1.12698.",1,2,"URL, date of saving, category, author, campaign issue ",1,0,1,"id, coder id, URL, type of homepage, date of saving, time of saving, id_unit, days online, new unit, visibility, category, continuous text, picture, video, author",1,0,2,2,1,1,,,no full texts,,,,,,,
Germany,DE,national,"DE: Demokratische Linke (1999), Deutsche Konservative, Deutsche Seniorenpartei, Die MittelstandsPartei – Die bürgerliche Mitte, Die Violetten – für spirituelle Politik, Landesvereinigung Freie Wähler Bayern, Elternpartei, Freie Union, Future!, Freie Wähler Hessen, Freiheitliche Partei Deutschlands, Freisinger Mitte, Liberale Demokraten, Humanwirtschaftspartei, Volksinteressenbund Thüringen, Kreuzberger Patriotische Demokraten/Realistisches Zentrum, Marxistische Gruppe, Partei der Nichtwähler, Rentner Partei Deutschland, UNABHÄNGIGE für bürgernahe Demokratie, Allianz der Mitte, Allianz für Gesundheit, Frieden und soziale Gerechtigkeit, Die Rechte, AfD, Freie Wähler in Thüringen, Partei für Franken, Neue Liberale, Hamburger Bürger-Liste, Bündnis C – Christen für Deutschland, Liberal-Konservative Reformer, Der III. Weg, Partei für Gesundheitsforschung, LINKE, Gartenpartei, Allianz Deutscher Demokraten, Bündnis Grundeinkommen, Jugend- und Entwicklungspartei Deutschlands, V-Partei³, Aufbruch C, Demokratie in Bewegung, Partei der Humanisten, Die Urbane. Eine HipHop Partei, Die blaue Partei, mut, Humanistische Friedenspartei, Freie Wähler Mecklenburg-Vorpommern, Aktion Partei für Tierschutz – das Original, Basisdemokratische Partei Deutschland, WiR2020, Bürgerbewegung pro Deutschland, Bürgerliche Mitte, Piraten, Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative, CDU, CSU, 90/Greens, SPD, Deutsche Kommunistische Partei, Lausitzer Allianz, PDS, Nationaldemokratische Partei Deutschlands, Sozialistische Alternative, SSW, Arbeit & soziale Gerechtigkeit – Die Wahlalternative, 50Plus Das Generationen-Bündnis, BP, Internationale sozialistische linke, Die Republikaner, Ökologische Linke, AUF – Partei für Arbeit, Umwelt und Familie, Ab jetzt...Demokratie durch Volksabstimmung, Revolutionär Sozialistischer Bund/Vierte Internationale, Statt Partei, Feministische Partei Die Frauen, Freie Wähler, Familien-Partei Deutschlands, Partei Rechtsstaatlicher Offensive, Die Grauen – Graue Panther, Anarchistische Pogo-Partei Deutschlands, Partei Bibeltreuer Christen, Partei Mensch Umwelt Tierschutz, Die Friesen, Marxistisch-Leninistische Partei Deutschlands, Deutsche Volksunion, Bürgerrechtspartei für mehr Freiheit und Demokratie – Die Freiheit, Arbeiter-Arbeiterinnen Partei Deutschland, Deutsche Partei, Neues Forum, Partei der Vernunft, Aufbruch für Bürgerrechte, Freiheit und Gesundheit, Bergpartei, die Überpartei, Bürgerbewegung pro NRW, PETO – Die junge Alternative, FDP, Rosa Liste München, Sozialistische Gleichheitspartei, Vierte Internationale, Bürgerrechtsbewegung Solidarität, Brandenburger Vereinigte Bürgerbewegungen/Freie Wähler, Bremische Integrations-Partei Deutschlands, Bund für Gesamtdeutschland, Bündnis 21/RRP, Bündnis für Innovation und Gerechtigkeit, Bürger in Wut, Bürgerbewegung Pro Chemnitz",1,Party Websites,Party Websites,wikidata,https://query.wikidata.org/#SELECT%20%3Fitem%20%3FitemLabel%20%3Fwebsite%0AWHERE%0A%7B%0A%20%20%3Fitem%20wdt%3AP31%20wd%3AQ2023214%0A%20%20OPTIONAL%7B%3Fitem%20wdt%3AP856%20%3Fwebsite%20.%7D%0A%20%20SERVICE%20wikibase%3Alabel%20%7B%20bd%3AserviceParam%20wikibase%3Alanguage%20%22de%2Cde%22.%20%7D%0A%7D,,,,,0,1,".csv, text/html",1,7,0,,0,3,"party name, URL",1,0,0,NA,0,0,2,2,1,1,,,"no text, only URLs to party websites, this is an example for Germany, for other countries the respective query term has to be changed; query for all countries: https://query.wikidata.org/#SELECT%20DISTINCT%20%3FcountryLabel%20%3Fitem%20%3FitemLabel%20%3Fwebsite%0AWHERE%0A%7B%0A%20%20%3Fitem%20wdt%3AP31%20wd%3AQ7278%0A%20%20OPTIONAL%7B%3Fitem%20wdt%3AP856%20%3Fwebsite%20.%7D%0A%20%20%3Fitem%20wdt%3AP17%20%3Fcountry%20.%0A%20%20SERVICE%20wikibase%3Alabel%20%7B%20bd%3AserviceParam%20wikibase%3Alanguage%20%22en%2Cen%22.%20%7D%0A%20%20FILTER%28%3Fcountry%20in%20%28wd%3AQ28%2C%20wd%3AQ27%2C%20wd%3AQ31%2C%20wd%3AQ29%2C%20wd%3AQ33%2C%20wd%3AQ32%2C%20wd%3AQ34%2C%20wd%3AQ36%2C%20wd%3AQ35%2C%20wd%3AQ45%2C%20wd%3AQ38%2C%20wd%3AQ40%2C%20wd%3AQ37%2C%20wd%3AQ142%2C%20wd%3AQ145%2C%20wd%3AQ191%2C%20wd%3AQ183%2C%20wd%3AQ213%2C%20wd%3AQ41%2C%20wd%3AQ218%2C%20wd%3AQ215%2C%20wd%3AQ214%2C%20wd%3AQ211%2C%20wd%3AQ224%2C%20wd%3AQ219%2C%20wd%3AQ229%2C%20wd%3AQ233%2C%20wd%3AQ29999%2C%20wd%3AQ20%2C%20wd%3AQ39%29%29.%0A%7D%0AORDER%20BY%20%3FcountryLabel%20%3FitemLabel%0A",,,,,,,
Germany,DE,"national, subnational","DE: Ab jetzt...Demokratie durch Volksabstimmung, Achtsame Demokraten, Aktion Bürger für Gerechtigkeit, Aktion Partei für Tierschutz, Allianz Deutscher Demokraten, Allianz für Menschenrechte, Tier- und Naturschutz, Allianz für Vielfalt & Mitbestimmung, AfD, Anarchistische Pogo-Partei Deutschlands, Anti Homophobie Partei, AUFBRUCH C - christliche Werte für eine menschliche Politik, Aufstehen sozial gerechte intelligente Partei, Basisdemokratische Partei Deutschland, BP, bergpartei, die überpartei, BuergerInnengutachten Partei, 90/Greens, Bündnis C - Christen für Deutschland, Bündnis der Generationen - Rentner und Familie -, Bündnis für Innovation & Gerechtigkeit, Bündnis Grundeinkommen, Bürger für Deutschland, Bürgerliche und wirtschaftsökologische Union, Bürgerrechtsbewegung Solidarität, CDU, CSU, Das Haus Deutschland, DEMOKRATIE IN BEWEGUNG, Demokratisch Liberale LIGA, DER DRITTE WEG, DEUTSCHE KONSERVATIVE, Deutsche Mitte, Deutsche Soziale Union, DZ, Die Friedenspartei, Die Grauen - Für alle Generationen, LINKE, Die Meditierer, die Moderne, DIE RECHTE - Partei für Volksabstimmung, Souveränität und Heimatschutz, DIE REFORMER, DIE REPUBLIKANER, Die Sozialliberalen, Die Violetten, diePinken/BÜNDNIS21, duhastdiewahl.org, Europäische Partei LIEBE, Europe United, Familien-Partei Deutschlands, Feministische Partei DIE FRAUEN, FDP, FREIE WÄHLER, Freiheitliche Alternative Deutschland, Freiparlamentarische Allianz, Ganzheitliches Recht Auf Leben, Gartenpartei, Gartenpartei Frankfurt am Main, Garten-Partei Sachsen, Graue Panther, HUMANWIRTSCHAFTSPARTEI, INITIATIVE146, Junge demokratische Partei Deutschland, KPD, Liberale Demokraten - Die Sozialliberalen, Liberal-Konservative Reformer, LigaD, MenschenRechte 100pro, Menschliche Welt, Mieterpartei, Moderne Soziale Partei, Mündige Unabhängige Bürger Europas, mut, Nationaldemokratische Partei Deutschlands, Neue Mitte, Ökologisch-Demokratische Partei, Ökologische Linke, PAN - die Parteilosen, Partei der Humanisten, Partei der Moderne, Partei der Vernunft, Partei des Fortschritts, Partei Die Templer, Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative, PARTEI FÜR DIE TIERE DEUTSCHLAND, Partei für Franken, Partei für Freiheit Gleichheit Brüderlichkeit, Partei für Gesundheitsforschung, Partei für Glück und Nachhaltigkeit, Partei für Nachhaltige Erneuerung in Umweltfragen, Politik und Gesellschaft, Partei für politische Partizipation, Partei für Wahrheit, Gerechtigkeit und Selbstbestimmung, PARTEI MENSCH UMWELT TIERSCHUTZ, Piraten, PROJEKT OFFENE SCHERE, radikal:klima, SPD, Sozialistische Gleichheitspartei, Vierte Internationale, sozial-konservative Umweltpartei, Sozialliberale Bürger Partei, SSW, Thüringer Heimatpartei, Transhumane Partei Deutschland, UNABHÄNGIGE für bürgernahe Demokratie, Unabhängige Partei, Volt Deutschland, V-Partei³ - Partei für Veränderung, Vegetarier und Veganer, WiR2020",1,Statutes,Statutes,Political Parties,https://www.bundeswahlleiter.de/parteien/unterlagensammlung/downloads.html#auswahl,?,2020,,,0,1,.pdf,2,2,1,,0,1,"party name, party name (short)",1,0,0,NA,0,1,0,0,0,1,available,,,,,,,,,
Netherlands,NL,national,"NL: D'66, Ja21, Code Oranje, IDNL, Volt, Forum voor Democratie, DENK, BoerBurgerBeweging, CU, GO, SGP, VVD, JOVD, PvdD, GL, VVD, Teldersstichting, 50PLUS, Algemeene Staatspartij, PvdA, SP, Basisinkomen Partij, VVD, CDA, OSF, De Groenen, Libertarische Partij, 50Plus, Jonge Democraten, VNL, Vrijzinnige Partij, Vrede en Recht, OPA, Ware Volks Partij, Partij voor Mens en Spirit, Piratenpartij, PVV, LibDem, NCPN, LPF, VSP, Leefbaar Nederland, Senioren 2000, AOV, Nieuw Solidair Ouderen Verbond, CD, D'66, Stichting Wetenschappelijk Bureau, PSP'92, RPF, CDA, CDJA, PPR, Realisten Nederland, Burgerpartij voor Recht en Veiligheid, Conservatieve Volkspartij, EVP, VVD, Organisatie Vrouwen in de VVD, Centrumpartij, CPN, DS'70, PSP, CHU, PvdA, FJG, ARP, KVP, Centrum voor Staatkundige Vorming, SWP, Protestantse Unie, ARP, CHU, PvdV, Middenstandspartij, ARP, Arjos, PvdA, Vrouwenbond, LSP, CHU, CH Kiesvereeniging, Verbond voor Nationaal Herstel, SDAP, LSP, Vrouwengroep LSP, VDB, VDJO, ARP, ARJA, CPH, Katholieke Democratische Bond, Algemeen Democratisch Verbond, Christelijk-Democratische Unie, Roomsch-Katholieke Volkspartij, VDB, CPH, Communistische Jeugd-Bond, RKSP, SDAP, AJC, SDAP, Instituut voor Arbeidersontwikkeling, Verbond van Actualisten, HGSP, Nederlandse Bond van Belastingbetalers, Algemene Nederlandse Vrouwenorganisatie, Neutrale Partij, Unionisten Liga, Bond van Christen-Socialisten, Verbond tot Democratisering der Weermacht, Economischen Bond, Plattelandersbond, Algemene Staatspartij, Bond van Vrije Liberalen, Nationale Bond Protestantse Kiezers, Bond van Roomsch Katholieke Kiesvereenigingen in Noord-Brabant, Algemeene Bond van Roomsch-Katholieke Kiesvereenigingen in Nederland, Christelijk-Historische Partij, Centrale Vrijzinnige Kiesvereeniging \""De grondwet\"", Vooruitstrevend-Liberale Kiesvereeniging \""Rotterdam\"", Sociaal-Democratische Bond, Liberale Unie",1,Statutes,Statutes,Rijksuniversiteit Gronningen,https://dnpprepo.ub.rug.nl/cgi/search/archive/advanced?screen=Search&dataset=archive&party_merge=ALL&party=&title_merge=ALL&title=&date=&type=partijstatuten&documents_merge=ALL&documents=&satisfyall=ALL&order=-date%2Fcreators_name%2Ftitle&_action_search=Search,1885,2021,,,0,1,.pdf,2,2,1,,0,1,"party name (short or long), year",1,0,0,NA,0,1,0,0,0,1,available,,,,,,,,,
"Ireland, Bulgaria, Czech Republic, Sweden","IE, BG, CZ, SE",national,"IE: Fine Gael; BG: Union of Democratic Forces; CZ: ODS, SE: SAP;",1,Statutes,Statutes,National Democratic Institute,https://www.ndi.org/sites/default/files/Political-Parties-Statutes-ENG.pdf,?,?,,,0,1,.pdf,2,7,0,National Democratic Institute (2011). A Compilation of Politial Party Statutes,1,1 (translated),"party name, party name (short)",1,0,0,NA,0,1,0,1,0,1,copyright protected,Copyright © National Democratic Institute 2011,,,,,,,,
Germany,DE,national,DE: SPD,1,Statutes,"Statutes, Programmes, Broschures, Protocols,..",Friedrich Ebert Stiftung,http://library.fes.de/cgi-bin/populo/prodok.pl,1863,1990,,,0,1,.pdf,2,7,1,,1,1,,1,0,0,NA,0,1,0,0,0,1,copyright protected,Friedrich Ebert Stiftung,,,,,,,,
Germany,DE,national,"DE: LINKE, WASG, PDS",1,Statutes,"Statutes, Programme, Documents",Rosa Luxemburg Stiftung,https://www.rosalux.de/stiftung/historisches-zentrum/archiv/download,1990,2017,,,0,1,.pdf,2,1,1,,0,1,"party name, year",1,0,0,NA,0,1,0,0,0,1,available,,,,,,,,,
